-8.02;485.483
-8.01;484.241
-8;483
-7.99;481.761
-7.98;480.523
-7.97;479.287
-7.96;478.053
-7.95;476.82
-7.94;475.589
-7.93;474.359
-7.92;473.131
-7.91;471.905
-7.9;470.68
-7.89;469.457
-7.88;468.235
-7.87;467.015
-7.86;465.797
-7.85;464.58
-7.84;463.365
-7.83;462.151
-7.82;460.939
-7.81;459.729
-7.8;458.52
-7.79;457.313
-7.78;456.107
-7.77;454.903
-7.76;453.701
-7.75;452.5
-7.74;451.301
-7.73;450.103
-7.72;448.907
-7.71;447.713
-7.7;446.52
-7.69;445.329
-7.68;444.139
-7.67;442.951
-7.66;441.765
-7.65;440.58
-7.64;439.397
-7.63;438.215
-7.62;437.035
-7.61;435.857
-7.6;434.68
-7.59;433.505
-7.58;432.331
-7.57;431.159
-7.56;429.989
-7.55;428.82
-7.54;427.653
-7.53;426.487
-7.52;425.323
-7.51;424.161
-7.5;423
-7.49;421.841
-7.48;420.683
-7.47;419.527
-7.46;418.373
-7.45;417.22
-7.44;416.069
-7.43;414.919
-7.42;413.771
-7.41;412.625
-7.4;411.48
-7.39;410.337
-7.38;409.195
-7.37;408.055
-7.36;406.917
-7.35;405.78
-7.34;404.645
-7.33;403.511
-7.32;402.379
-7.31;401.249
-7.3;400.12
-7.29;398.993
-7.28;397.867
-7.27;396.743
-7.26;395.621
-7.25;394.5
-7.24;393.381
-7.23;392.263
-7.22;391.147
-7.21;390.033
-7.2;388.92
-7.19;387.809
-7.18;386.699
-7.17;385.591
-7.16;384.485
-7.15;383.38
-7.14;382.277
-7.13;381.175
-7.12;380.075
-7.11;378.977
-7.1;377.88
-7.09;376.785
-7.08;375.691
-7.07;374.599
-7.06;373.509
-7.05;372.42
-7.04;371.333
-7.03;370.247
-7.02;369.163
-7.01;368.081
-7;367
-6.99;365.921
-6.98;364.843
-6.97;363.767
-6.96;362.693
-6.95;361.62
-6.94;360.549
-6.93;359.479
-6.92;358.411
-6.91;357.345
-6.9;356.28
-6.89;355.217
-6.88;354.155
-6.87;353.095
-6.86;352.037
-6.85;350.98
-6.84;349.925
-6.83;348.871
-6.82;347.819
-6.81;346.769
-6.8;345.72
-6.79;344.673
-6.78;343.627
-6.77;342.583
-6.76;341.541
-6.75;340.5
-6.74;339.461
-6.73;338.423
-6.72;337.387
-6.71;336.353
-6.7;335.32
-6.69;334.289
-6.68;333.259
-6.67;332.231
-6.66;331.205
-6.65;330.18
-6.64;329.157
-6.63;328.135
-6.62;327.115
-6.61;326.097
-6.6;325.08
-6.59;324.065
-6.58;323.051
-6.57;322.039
-6.56;321.029
-6.55;320.02
-6.54;319.013
-6.53;318.007
-6.52;317.003
-6.51;316.001
-6.5;315
-6.49;314.001
-6.48;313.003
-6.47;312.007
-6.46;311.013
-6.45;310.02
-6.44;309.029
-6.43;308.039
-6.42;307.051
-6.41;306.065
-6.4;305.08
-6.39;304.097
-6.38;303.115
-6.37;302.135
-6.36;301.157
-6.35;300.18
-6.34;299.205
-6.33;298.231
-6.32;297.259
-6.31;296.289
-6.3;295.32
-6.29;294.353
-6.28;293.387
-6.27;292.423
-6.26;291.461
-6.25;290.5
-6.24;289.541
-6.23;288.583
-6.22;287.627
-6.21;286.673
-6.2;285.72
-6.19;284.769
-6.18;283.819
-6.17;282.871
-6.16;281.925
-6.15;280.98
-6.14;280.037
-6.13;279.095
-6.12;278.155
-6.11;277.217
-6.1;276.28
-6.09;275.345
-6.08;274.411
-6.07;273.479
-6.06;272.549
-6.05;271.62
-6.04;270.693
-6.03;269.767
-6.02;268.843
-6.01;267.921
-6;267
-5.99;266.081
-5.98;265.163
-5.97;264.247
-5.96;263.333
-5.95;262.42
-5.94;261.509
-5.93;260.599
-5.92;259.691
-5.91;258.785
-5.9;257.88
-5.89;256.977
-5.88;256.075
-5.87;255.175
-5.86;254.277
-5.85;253.38
-5.84;252.485
-5.83;251.591
-5.82;250.699
-5.81;249.809
-5.8;248.92
-5.79;248.033
-5.78;247.147
-5.77;246.263
-5.76;245.381
-5.75;244.5
-5.74;243.621
-5.73;242.743
-5.72;241.867
-5.71;240.993
-5.7;240.12
-5.69;239.249
-5.68;238.379
-5.67;237.511
-5.66;236.645
-5.65;235.78
-5.64;234.917
-5.63;234.055
-5.62;233.195
-5.61;232.337
-5.6;231.48
-5.59;230.625
-5.58;229.771
-5.57;228.919
-5.56;228.069
-5.55;227.22
-5.54;226.373
-5.53;225.527
-5.52;224.683
-5.51;223.841
-5.5;223
-5.49;222.161
-5.48;221.323
-5.47;220.487
-5.46;219.653
-5.45;218.82
-5.44;217.989
-5.43;217.159
-5.42;216.331
-5.41;215.505
-5.4;214.68
-5.39;213.857
-5.38;213.035
-5.37;212.215
-5.36;211.397
-5.35;210.58
-5.34;209.765
-5.33;208.951
-5.32;208.139
-5.31;207.329
-5.3;206.52
-5.29;205.713
-5.28;204.907
-5.27;204.103
-5.26;203.301
-5.25;202.5
-5.24;201.701
-5.23;200.903
-5.22;200.107
-5.21;199.313
-5.2;198.52
-5.19;197.729
-5.18;196.939
-5.17;196.151
-5.16;195.365
-5.15;194.58
-5.14;193.797
-5.13;193.015
-5.12;192.235
-5.11;191.457
-5.1;190.68
-5.09;189.905
-5.08;189.131
-5.07;188.359
-5.06;187.589
-5.05;186.82
-5.04;186.053
-5.03;185.287
-5.02;184.523
-5.01;183.761
-5;183
-4.99;182.241
-4.98;181.483
-4.97;180.727
-4.96;179.973
-4.95;179.22
-4.94;178.469
-4.93;177.719
-4.92;176.971
-4.91;176.225
-4.9;175.48
-4.89;174.737
-4.88;173.995
-4.87;173.255
-4.86;172.517
-4.85;171.78
-4.84;171.045
-4.83;170.311
-4.82;169.579
-4.81;168.849
-4.8;168.12
-4.79;167.393
-4.78;166.667
-4.77;165.943
-4.76;165.221
-4.75;164.5
-4.74;163.781
-4.73;163.063
-4.72;162.347
-4.71;161.633
-4.7;160.92
-4.69;160.209
-4.68;159.499
-4.67;158.791
-4.66;158.085
-4.65;157.38
-4.64;156.677
-4.63;155.975
-4.62;155.275
-4.61;154.577
-4.6;153.88
-4.59;153.185
-4.58;152.491
-4.57;151.799
-4.56;151.109
-4.55;150.42
-4.54;149.733
-4.53;149.047
-4.52;148.363
-4.51;147.681
-4.5;147
-4.49;146.321
-4.48;145.643
-4.47;144.967
-4.46;144.293
-4.45;143.62
-4.44;142.949
-4.43;142.279
-4.42;141.611
-4.41;140.945
-4.4;140.28
-4.39;139.617
-4.38;138.955
-4.37;138.295
-4.36;137.637
-4.35;136.98
-4.34;136.325
-4.33;135.671
-4.32;135.019
-4.31;134.369
-4.3;133.72
-4.29;133.073
-4.28;132.427
-4.27;131.783
-4.26;131.141
-4.25;130.5
-4.24;129.861
-4.23;129.223
-4.22;128.587
-4.21;127.953
-4.2;127.32
-4.19;126.689
-4.18;126.059
-4.17;125.431
-4.16;124.805
-4.15;124.18
-4.14;123.557
-4.13;122.935
-4.12;122.315
-4.11;121.697
-4.1;121.08
-4.09;120.465
-4.08;119.851
-4.07;119.239
-4.06;118.629
-4.05;118.02
-4.04;117.413
-4.03;116.807
-4.02;116.203
-4.01;115.601
-4;115
-3.99;114.401
-3.98;113.803
-3.97;113.207
-3.96;112.613
-3.95;112.02
-3.94;111.429
-3.93;110.839
-3.92;110.251
-3.91;109.665
-3.9;109.08
-3.89;108.497
-3.88;107.915
-3.87;107.335
-3.86;106.757
-3.85;106.18
-3.84;105.605
-3.83;105.031
-3.82;104.459
-3.81;103.889
-3.8;103.32
-3.79;102.753
-3.78;102.187
-3.77;101.623
-3.76;101.061
-3.75;100.5
-3.74;99.9408
-3.73;99.3832
-3.72;98.8272
-3.71;98.2728
-3.7;97.72
-3.69;97.1688
-3.68;96.6192
-3.67;96.0712
-3.66;95.5248
-3.65;94.98
-3.64;94.4368
-3.63;93.8952
-3.62;93.3552
-3.61;92.8168
-3.6;92.28
-3.59;91.7448
-3.58;91.2112
-3.57;90.6792
-3.56;90.1488
-3.55;89.62
-3.54;89.0928
-3.53;88.5672
-3.52;88.0432
-3.51;87.5208
-3.5;87
-3.49;86.4808
-3.48;85.9632
-3.47;85.4472
-3.46;84.9328
-3.45;84.42
-3.44;83.9088
-3.43;83.3992
-3.42;82.8912
-3.41;82.3848
-3.4;81.88
-3.39;81.3768
-3.38;80.8752
-3.37;80.3752
-3.36;79.8768
-3.35;79.38
-3.34;78.8848
-3.33;78.3912
-3.32;77.8992
-3.31;77.4088
-3.3;76.92
-3.29;76.4328
-3.28;75.9472
-3.27;75.4632
-3.26;74.9808
-3.25;74.5
-3.24;74.0208
-3.23;73.5432
-3.22;73.0672
-3.21;72.5928
-3.2;72.12
-3.19;71.6488
-3.18;71.1792
-3.17;70.7112
-3.16;70.2448
-3.15;69.78
-3.14;69.3168
-3.13;68.8552
-3.12;68.3952
-3.11;67.9368
-3.1;67.48
-3.09;67.0248
-3.08;66.5712
-3.07;66.1192
-3.06;65.6688
-3.05;65.22
-3.04;64.7728
-3.03;64.3272
-3.02;63.8832
-3.01;63.4408
-3;63
-2.99;62.5608
-2.98;62.1232
-2.97;61.6872
-2.96;61.2528
-2.95;60.82
-2.94;60.3888
-2.93;59.9592
-2.92;59.5312
-2.91;59.1048
-2.9;58.68
-2.89;58.2568
-2.88;57.8352
-2.87;57.4152
-2.86;56.9968
-2.85;56.58
-2.84;56.1648
-2.83;55.7512
-2.82;55.3392
-2.81;54.9288
-2.8;54.52
-2.79;54.1128
-2.78;53.7072
-2.77;53.3032
-2.76;52.9008
-2.75;52.5
-2.74;52.1008
-2.73;51.7032
-2.72;51.3072
-2.71;50.9128
-2.7;50.52
-2.69;50.1288
-2.68;49.7392
-2.67;49.3512
-2.66;48.9648
-2.65;48.58
-2.64;48.1968
-2.63;47.8152
-2.62;47.4352
-2.61;47.0568
-2.6;46.68
-2.59;46.3048
-2.58;45.9312
-2.57;45.5592
-2.56;45.1888
-2.55;44.82
-2.54;44.4528
-2.53;44.0872
-2.52;43.7232
-2.51;43.3608
-2.5;43
-2.49;42.6408
-2.48;42.2832
-2.47;41.9272
-2.46;41.5728
-2.45;41.22
-2.44;40.8688
-2.43;40.5192
-2.42;40.1712
-2.41;39.8248
-2.4;39.48
-2.39;39.1368
-2.38;38.7952
-2.37;38.4552
-2.36;38.1168
-2.35;37.78
-2.34;37.4448
-2.33;37.1112
-2.32;36.7792
-2.31;36.4488
-2.3;36.12
-2.29;35.7928
-2.28;35.4672
-2.27;35.1432
-2.26;34.8208
-2.25;34.5
-2.24;34.1808
-2.23;33.8632
-2.22;33.5472
-2.21;33.2328
-2.2;32.92
-2.19;32.6088
-2.18;32.2992
-2.17;31.9912
-2.16;31.6848
-2.15;31.38
-2.14;31.0768
-2.13;30.7752
-2.12;30.4752
-2.11;30.1768
-2.1;29.88
-2.09;29.5848
-2.08;29.2912
-2.07;28.9992
-2.06;28.7088
-2.05;28.42
-2.04;28.1328
-2.03;27.8472
-2.02;27.5632
-2.01;27.2808
-2;27
-1.99;26.7208
-1.98;26.4432
-1.97;26.1672
-1.96;25.8928
-1.95;25.62
-1.94;25.3488
-1.93;25.0792
-1.92;24.8112
-1.91;24.5448
-1.9;24.28
-1.89;24.0168
-1.88;23.7552
-1.87;23.4952
-1.86;23.2368
-1.85;22.98
-1.84;22.7248
-1.83;22.4712
-1.82;22.2192
-1.81;21.9688
-1.8;21.72
-1.79;21.4728
-1.78;21.2272
-1.77;20.9832
-1.76;20.7408
-1.75;20.5
-1.74;20.2608
-1.73;20.0232
-1.72;19.7872
-1.71;19.5528
-1.7;19.32
-1.69;19.0888
-1.68;18.8592
-1.67;18.6312
-1.66;18.4048
-1.65;18.18
-1.64;17.9568
-1.63;17.7352
-1.62;17.5152
-1.61;17.2968
-1.6;17.08
-1.59;16.8648
-1.58;16.6512
-1.57;16.4392
-1.56;16.2288
-1.55;16.02
-1.54;15.8128
-1.53;15.6072
-1.52;15.4032
-1.51;15.2008
-1.5;15
-1.49;14.8008
-1.48;14.6032
-1.47;14.4072
-1.46;14.2128
-1.45;14.02
-1.44;13.8288
-1.43;13.6392
-1.42;13.4512
-1.41;13.2648
-1.4;13.08
-1.39;12.8968
-1.38;12.7152
-1.37;12.5352
-1.36;12.3568
-1.35;12.18
-1.34;12.0048
-1.33;11.8312
-1.32;11.6592
-1.31;11.4888
-1.3;11.32
-1.29;11.1528
-1.28;10.9872
-1.27;10.8232
-1.26;10.6608
-1.25;10.5
-1.24;10.3408
-1.23;10.1832
-1.22;10.0272
-1.21;9.8728
-1.2;9.72
-1.19;9.56881
-1.18;9.4192
-1.17;9.2712
-1.16;9.1248
-1.15;8.98001
-1.14;8.83681
-1.13;8.6952
-1.12;8.5552
-1.11;8.41681
-1.1;8.28001
-1.09;8.1448
-1.08;8.0112
-1.07;7.87921
-1.06;7.74881
-1.05;7.62
-1.04;7.4928
-1.03;7.3672
-1.02;7.24321
-1.01;7.1208
-1;7
-0.99;6.8808
-0.98;6.76321
-0.97;6.6472
-0.96;6.5328
-0.95;6.42
-0.940001;6.30881
-0.93;6.1992
-0.92;6.0912
-0.91;5.9848
-0.900001;5.88001
-0.89;5.7768
-0.88;5.6752
-0.87;5.5752
-0.860001;5.47681
-0.85;5.38
-0.84;5.2848
-0.83;5.1912
-0.820001;5.09921
-0.81;5.0088
-0.8;4.92
-0.79;4.8328
-0.78;4.7472
-0.77;4.6632
-0.76;4.5808
-0.75;4.5
-0.74;4.4208
-0.73;4.3432
-0.72;4.2672
-0.71;4.1928
-0.7;4.12
-0.690001;4.0488
-0.68;3.9792
-0.67;3.9112
-0.66;3.8448
-0.650001;3.78
-0.64;3.7168
-0.63;3.6552
-0.62;3.5952
-0.610001;3.5368
-0.6;3.48
-0.59;3.4248
-0.58;3.3712
-0.570001;3.3192
-0.56;3.2688
-0.55;3.22
-0.54;3.1728
-0.530001;3.1272
-0.52;3.0832
-0.51;3.0408
-0.5;3
-0.49;2.9608
-0.48;2.9232
-0.47;2.8872
-0.46;2.8528
-0.45;2.82
-0.440001;2.7888
-0.43;2.7592
-0.42;2.7312
-0.41;2.7048
-0.400001;2.68
-0.39;2.6568
-0.38;2.6352
-0.37;2.6152
-0.360001;2.5968
-0.35;2.58
-0.34;2.5648
-0.33;2.5512
-0.320001;2.5392
-0.31;2.5288
-0.3;2.52
-0.29;2.5128
-0.280001;2.5072
-0.27;2.5032
-0.26;2.5008
-0.25;2.5
-0.24;2.5008
-0.23;2.5032
-0.22;2.5072
-0.21;2.5128
-0.2;2.52
-0.190001;2.5288
-0.18;2.5392
-0.17;2.5512
-0.16;2.5648
-0.150001;2.58
-0.14;2.5968
-0.13;2.6152
-0.12;2.6352
-0.110001;2.6568
-0.1;2.68
-0.0900002;2.7048
-0.0799999;2.7312
-0.0700006;2.7592
-0.0600004;2.7888
-0.0500002;2.82
-0.04;2.8528
-0.0300007;2.8872
-0.0200005;2.9232
-0.0100002;2.9608
0;3
0.0100002;3.0408
0.0199995;3.0832
0.0299997;3.1272
0.04;3.1728
0.0500002;3.22
0.0599995;3.2688
0.0699997;3.3192
0.0799999;3.3712
0.0900002;3.4248
0.0999994;3.48
0.11;3.5368
0.12;3.5952
0.13;3.6552
0.139999;3.7168
0.15;3.78
0.16;3.8448
0.17;3.9112
0.179999;3.9792
0.19;4.0488
0.2;4.12
0.21;4.1928
0.219999;4.26719
0.23;4.3432
0.24;4.4208
0.25;4.5
0.26;4.5808
0.27;4.6632
0.28;4.7472
0.29;4.8328
0.3;4.92
0.309999;5.0088
0.32;5.0992
0.33;5.1912
0.34;5.2848
0.349999;5.37999
0.36;5.4768
0.37;5.5752
0.38;5.6752
0.389999;5.77679
0.4;5.88
0.41;5.9848
0.42;6.0912
0.429999;6.19919
0.44;6.3088
0.45;6.42
0.46;6.5328
0.469999;6.64719
0.48;6.76319
0.49;6.8808
0.5;7
0.51;7.1208
0.52;7.24319
0.53;7.3672
0.54;7.4928
0.55;7.62
0.559999;7.74879
0.57;7.8792
0.58;8.0112
0.59;8.1448
0.599999;8.27999
0.61;8.4168
0.62;8.5552
0.63;8.6952
0.639999;8.83679
0.65;8.97999
0.66;9.1248
0.67;9.2712
0.679999;9.41919
0.69;9.56879
0.7;9.72
0.71;9.8728
0.719999;10.0272
0.73;10.1832
0.74;10.3408
0.75;10.5
0.76;10.6608
0.77;10.8232
0.78;10.9872
0.79;11.1528
0.8;11.32
0.809999;11.4888
0.82;11.6592
0.83;11.8312
0.84;12.0048
0.849999;12.18
0.86;12.3568
0.87;12.5352
0.88;12.7152
0.889999;12.8968
0.9;13.08
0.91;13.2648
0.92;13.4512
0.929999;13.6392
0.94;13.8288
0.95;14.02
0.96;14.2128
0.969999;14.4072
0.98;14.6032
0.99;14.8008
1;15
1.01;15.2008
1.02;15.4032
1.03;15.6072
1.04;15.8128
1.05;16.02
1.06;16.2288
1.07;16.4392
1.08;16.6512
1.09;16.8648
1.1;17.08
1.11;17.2968
1.12;17.5152
1.13;17.7352
1.14;17.9568
1.15;18.18
1.16;18.4048
1.17;18.6312
1.18;18.8592
1.19;19.0888
1.2;19.32
1.21;19.5528
1.22;19.7872
1.23;20.0232
1.24;20.2608
1.25;20.5
1.26;20.7408
1.27;20.9832
1.28;21.2272
1.29;21.4728
1.3;21.72
1.31;21.9688
1.32;22.2192
1.33;22.4712
1.34;22.7248
1.35;22.98
1.36;23.2368
1.37;23.4952
1.38;23.7552
1.39;24.0168
1.4;24.28
1.41;24.5448
1.42;24.8112
1.43;25.0792
1.44;25.3488
1.45;25.62
1.46;25.8928
1.47;26.1672
1.48;26.4432
1.49;26.7208
1.5;27
1.51;27.2808
1.52;27.5632
1.53;27.8472
1.54;28.1328
1.55;28.42
1.56;28.7088
1.57;28.9992
1.58;29.2912
1.59;29.5848
1.6;29.88
1.61;30.1768
1.62;30.4752
1.63;30.7752
1.64;31.0768
1.65;31.38
1.66;31.6848
1.67;31.9912
1.68;32.2992
1.69;32.6088
1.7;32.92
1.71;33.2328
1.72;33.5472
1.73;33.8632
1.74;34.1808
1.75;34.5
1.76;34.8208
1.77;35.1432
1.78;35.4672
1.79;35.7928
1.8;36.12
1.81;36.4488
1.82;36.7792
1.83;37.1112
1.84;37.4448
1.85;37.78
1.86;38.1168
1.87;38.4552
1.88;38.7952
1.89;39.1368
1.9;39.48
1.91;39.8248
1.92;40.1712
1.93;40.5192
1.94;40.8688
1.95;41.22
1.96;41.5728
1.97;41.9272
1.98;42.2832
1.99;42.6408
2;43
2.01;43.3608
2.02;43.7232
2.03;44.0872
2.04;44.4528
2.05;44.82
2.06;45.1888
2.07;45.5592
2.08;45.9312
2.09;46.3048
2.1;46.68
2.11;47.0568
2.12;47.4352
2.13;47.8152
2.14;48.1968
2.15;48.58
2.16;48.9648
2.17;49.3512
2.18;49.7392
2.19;50.1288
2.2;50.52
2.21;50.9128
2.22;51.3072
2.23;51.7032
2.24;52.1008
2.25;52.5
2.26;52.9008
2.27;53.3032
2.28;53.7072
2.29;54.1128
2.3;54.52
2.31;54.9288
2.32;55.3392
2.33;55.7512
2.34;56.1648
2.35;56.58
2.36;56.9968
2.37;57.4152
2.38;57.8352
2.39;58.2568
2.4;58.68
2.41;59.1048
2.42;59.5312
2.43;59.9592
2.44;60.3888
2.45;60.82
2.46;61.2528
2.47;61.6872
2.48;62.1232
2.49;62.5608
2.5;63
2.51;63.4408
2.52;63.8832
2.53;64.3272
2.54;64.7728
2.55;65.22
2.56;65.6688
2.57;66.1192
2.58;66.5712
2.59;67.0248
2.6;67.48
2.61;67.9368
2.62;68.3952
2.63;68.8552
2.64;69.3168
2.65;69.78
2.66;70.2448
2.67;70.7112
2.68;71.1792
2.69;71.6488
2.7;72.12
2.71;72.5928
2.72;73.0672
2.73;73.5432
2.74;74.0208
2.75;74.5
2.76;74.9808
2.77;75.4632
2.78;75.9472
2.79;76.4328
2.8;76.92
2.81;77.4088
2.82;77.8992
2.83;78.3912
2.84;78.8848
2.85;79.38
2.86;79.8768
2.87;80.3752
2.88;80.8752
2.89;81.3768
2.9;81.88
2.91;82.3848
2.92;82.8912
2.93;83.3992
2.94;83.9088
2.95;84.42
2.96;84.9328
2.97;85.4472
2.98;85.9632
2.99;86.4808
3;87
3.01;87.5208
3.02;88.0432
3.03;88.5672
3.04;89.0928
3.05;89.62
3.06;90.1488
3.07;90.6792
3.08;91.2112
3.09;91.7448
3.1;92.28
3.11;92.8168
3.12;93.3552
3.13;93.8952
3.14;94.4368
3.15;94.98
3.16;95.5248
3.17;96.0712
3.18;96.6192
3.19;97.1688
3.2;97.72
3.21;98.2728
3.22;98.8272
3.23;99.3832
3.24;99.9408
3.25;100.5
3.26;101.061
3.27;101.623
3.28;102.187
3.29;102.753
3.3;103.32
3.31;103.889
3.32;104.459
3.33;105.031
3.34;105.605
3.35;106.18
3.36;106.757
3.37;107.335
3.38;107.915
3.39;108.497
3.4;109.08
3.41;109.665
3.42;110.251
3.43;110.839
3.44;111.429
3.45;112.02
3.46;112.613
3.47;113.207
3.48;113.803
3.49;114.401
3.5;115
3.51;115.601
3.52;116.203
3.53;116.807
3.54;117.413
3.55;118.02
3.56;118.629
3.57;119.239
3.58;119.851
3.59;120.465
3.6;121.08
3.61;121.697
3.62;122.315
3.63;122.935
3.64;123.557
3.65;124.18
3.66;124.805
3.67;125.431
3.68;126.059
3.69;126.689
3.7;127.32
3.71;127.953
3.72;128.587
3.73;129.223
3.74;129.861
3.75;130.5
3.76;131.141
3.77;131.783
3.78;132.427
3.79;133.073
3.8;133.72
3.81;134.369
3.82;135.019
3.83;135.671
3.84;136.325
3.85;136.98
3.86;137.637
3.87;138.295
3.88;138.955
3.89;139.617
3.9;140.28
3.91;140.945
3.92;141.611
3.93;142.279
3.94;142.949
3.95;143.62
3.96;144.293
3.97;144.967
3.98;145.643
3.99;146.321
4;147
4.01;147.681
4.02;148.363
4.03;149.047
4.04;149.733
4.05;150.42
4.06;151.109
4.07;151.799
4.08;152.491
4.09;153.185
4.1;153.88
4.11;154.577
4.12;155.275
4.13;155.975
4.14;156.677
4.15;157.38
4.16;158.085
4.17;158.791
4.18;159.499
4.19;160.209
4.2;160.92
4.21;161.633
4.22;162.347
4.23;163.063
4.24;163.781
4.25;164.5
4.26;165.221
4.27;165.943
4.28;166.667
4.29;167.393
4.3;168.12
4.31;168.849
4.32;169.579
4.33;170.311
4.34;171.045
4.35;171.78
4.36;172.517
4.37;173.255
4.38;173.995
4.39;174.737
4.4;175.48
4.41;176.225
4.42;176.971
4.43;177.719
4.44;178.469
4.45;179.22
4.46;179.973
4.47;180.727
4.48;181.483
4.49;182.241
4.5;183
4.51;183.761
4.52;184.523
4.53;185.287
4.54;186.053
4.55;186.82
4.56;187.589
4.57;188.359
4.58;189.131
4.59;189.905
4.6;190.68
4.61;191.457
4.62;192.235
4.63;193.015
4.64;193.797
4.65;194.58
4.66;195.365
4.67;196.151
4.68;196.939
4.69;197.729
4.7;198.52
4.71;199.313
4.72;200.107
4.73;200.903
4.74;201.701
4.75;202.5
4.76;203.301
4.77;204.103
4.78;204.907
4.79;205.713
4.8;206.52
4.81;207.329
4.82;208.139
4.83;208.951
4.84;209.765
4.85;210.58
4.86;211.397
4.87;212.215
4.88;213.035
4.89;213.857
4.9;214.68
4.91;215.505
4.92;216.331
4.93;217.159
4.94;217.989
4.95;218.82
4.96;219.653
4.97;220.487
4.98;221.323
4.99;222.161
5;223
5.01;223.841
5.02;224.683
5.03;225.527
5.04;226.373
5.05;227.22
5.06;228.069
5.07;228.919
5.08;229.771
5.09;230.625
5.1;231.48
5.11;232.337
5.12;233.195
5.13;234.055
5.14;234.917
5.15;235.78
5.16;236.645
5.17;237.511
5.18;238.379
5.19;239.249
5.2;240.12
5.21;240.993
5.22;241.867
5.23;242.743
5.24;243.621
5.25;244.5
5.26;245.381
5.27;246.263
5.28;247.147
5.29;248.033
5.3;248.92
5.31;249.809
5.32;250.699
5.33;251.591
5.34;252.485
5.35;253.38
5.36;254.277
5.37;255.175
5.38;256.075
5.39;256.977
5.4;257.88
5.41;258.785
5.42;259.691
5.43;260.599
5.44;261.509
5.45;262.42
5.46;263.333
5.47;264.247
5.48;265.163
5.49;266.081
5.5;267
5.51;267.921
5.52;268.843
5.53;269.767
5.54;270.693
5.55;271.62
5.56;272.549
