0;0;
0.0025;31.457;
0.005;85.4921;
0.0075;71.5565;
0.01;-13.8537;
0.0125;-13.8538;
0.015;196.997;
0.0175;499.289;
0.02;637.486;
0.0225;566.194;
0.025;566.194;
0.0275;913.879;
0.03;1499.29;
0.0325;1920.6;
0.035;1986.15;
0.0375;1986.15;
0.04;2347.95;
0.0425;3085.49;
0.045;3755.06;
0.0475;4000;
0.05;4000;
0.0525;4244.94;
0.055;4914.51;
0.0575;5652.05;
0.06;6013.85;
0.0625;6013.85;
0.065;6079.4;
0.0675;6500.71;
0.07;7086.12;
0.0725;7433.81;
0.075;7433.81;
0.0775;7362.51;
0.08;7500.71;
0.0825;7803;
0.085;8013.85;
0.0875;8013.85;
0.09;7928.44;
0.0925;7914.51;
0.095;7968.54;
0.0975;8000;
0.1;8000;
0.1025;31.457;
0.105;85.4921;
0.1075;71.5567;
0.11;-13.8535;
0.1125;-13.8537;
0.115;196.997;
0.1175;499.289;
0.12;637.486;
0.1225;566.194;
0.125;566.194;
0.1275;913.879;
0.13;1499.29;
0.1325;1920.6;
0.135;1986.15;
0.1375;1986.15;
0.14;2347.95;
0.1425;3085.49;
0.145;3755.07;
0.1475;4000;
0.15;4000;
0.1525;4244.94;
0.155;4914.51;
0.1575;5652.05;
0.16;6013.86;
0.1625;6013.86;
0.165;6079.4;
0.1675;6500.71;
0.17;7086.12;
0.1725;7433.81;
0.175;7433.81;
0.1775;7362.52;
0.18;7500.71;
0.1825;7803.01;
0.185;8013.86;
0.1875;8013.86;
0.19;7928.45;
0.1925;7914.51;
0.195;7968.55;
0.1975;8000;
0.2;8000;
0.2025;8024.3;
0.205;45.965;
0.2075;31.4928;
0.21;-106.703;
0.2125;-306.704;
0.215;-417.555;
0.2175;-367.833;
0.22;-282.422;
0.2225;-390.491;
0.225;-790.49;
0.2275;-1317.54;
0.23;-1679.34;
0.2325;-1748.64;
0.235;-1714.18;
0.2375;-1914.18;
0.24;-2499.59;
0.2425;-3265.54;
0.245;-3835.11;
0.2475;-4024.3;
0.25;-4024.3;
0.2525;-4213.48;
0.255;-4783.05;
0.2575;-5549;
0.26;-6134.41;
0.2625;-6334.42;
0.265;-6299.96;
0.2675;-6369.26;
0.27;-6731.06;
0.2725;-7258.1;
0.275;-7658.1;
0.2775;-7766.17;
0.28;-7680.76;
0.2825;-7631.04;
0.285;-7741.89;
0.2875;-7941.89;
0.29;-8080.09;
0.2925;-8094.56;
0.295;-8048.59;
0.2975;-8024.3;
0.3;-8024.3;
0.3025;-7992.84;
0.305;-7938.81;
0.3075;-13.9358;
0.31;-99.346;
0.3125;-99.346;
0.315;111.505;
0.3175;413.797;
0.32;551.994;
0.3225;480.703;
0.325;480.702;
0.3275;828.385;
0.33;1413.79;
0.3325;1835.11;
0.335;1900.66;
0.3375;1900.66;
0.34;2262.46;
0.3425;3000;
0.345;3669.58;
0.3475;3914.51;
0.35;3914.51;
0.3525;4159.45;
0.355;4829.02;
0.3575;5566.56;
0.36;5928.37;
0.3625;5928.37;
0.365;5993.91;
0.3675;6415.22;
0.37;7000.63;
0.3725;7348.31;
0.375;7348.31;
0.3775;7277.02;
0.38;7415.22;
0.3825;7717.51;
0.385;7928.36;
0.3875;7928.36;
0.39;7842.95;
0.3925;7829.02;
0.395;7883.05;
0.3975;7914.51;
0.4;7914.51;
0.4025;7938.81;
0.405;7984.77;
0.4075;7970.3;
0.41;-138.196;
0.4125;-338.196;
0.415;-449.048;
0.4175;-399.326;
0.42;-313.915;
0.4225;-421.982;
0.425;-821.981;
0.4275;-1349.03;
0.43;-1710.83;
0.4325;-1780.13;
0.435;-1745.67;
0.4375;-1945.67;
0.44;-2531.08;
0.4425;-3297.03;
0.445;-3866.61;
0.4475;-4055.79;
0.45;-4055.79;
0.4525;-4244.97;
0.455;-4814.54;
0.4575;-5580.49;
0.46;-6165.9;
0.4625;-6365.91;
0.465;-6331.45;
0.4675;-6400.75;
0.47;-6762.55;
0.4725;-7289.6;
0.475;-7689.6;
0.4775;-7797.67;
0.48;-7712.26;
0.4825;-7662.54;
0.485;-7773.39;
0.4875;-7973.39;
0.49;-8111.58;
0.4925;-8126.06;
0.495;-8080.09;
0.4975;-8055.8;
0.5;-8055.8;
0.5025;-8031.5;
0.505;-7985.53;
0.5075;-8000.01;
0.51;-8138.2;
0.5125;-200;
0.515;-310.852;
0.5175;-261.13;
0.52;-175.719;
0.5225;-283.786;
0.525;-683.783;
0.5275;-1210.83;
0.53;-1572.64;
0.5325;-1641.94;
0.535;-1607.48;
0.5375;-1807.47;
0.54;-2392.88;
0.5425;-3158.83;
0.545;-3728.4;
0.5475;-3917.58;
0.55;-3917.58;
0.5525;-4106.76;
0.555;-4676.34;
0.5575;-5442.29;
0.56;-6027.7;
0.5625;-6227.7;
0.565;-6193.24;
0.5675;-6262.54;
0.57;-6624.34;
0.5725;-7151.39;
0.575;-7551.39;
0.5775;-7659.46;
0.58;-7574.05;
0.5825;-7524.32;
0.585;-7635.17;
0.5875;-7835.17;
0.59;-7973.37;
0.5925;-7987.84;
0.595;-7941.88;
0.5975;-7917.58;
0.6;-7917.58;
0.6025;-7886.13;
0.605;-7832.09;
0.6075;-7846.02;
0.61;-7931.44;
0.6125;-7931.43;
0.615;210.852;
0.6175;513.144;
0.62;651.34;
0.6225;580.048;
0.625;580.048;
0.6275;927.733;
0.63;1513.14;
0.6325;1934.46;
0.635;2000;
0.6375;2000;
0.64;2361.8;
0.6425;3099.34;
0.645;3768.92;
0.6475;4013.86;
0.65;4013.86;
0.6525;4258.79;
0.655;4928.36;
0.6575;5665.9;
0.66;6027.71;
0.6625;6027.71;
0.665;6093.25;
0.6675;6514.56;
0.67;7099.97;
0.6725;7447.65;
0.675;7447.65;
0.6775;7376.36;
0.68;7514.56;
0.6825;7816.85;
0.685;8027.7;
0.6875;8027.7;
0.69;7942.29;
0.6925;7928.36;
0.695;7982.39;
0.6975;8013.85;
0.7;8013.85;
0.7025;8038.15;
0.705;8084.11;
0.7075;8069.64;
0.71;7931.44;
0.7125;7731.44;
0.715;7620.59;
0.7175;49.721;
0.72;135.132;
0.7225;27.0671;
0.725;-372.929;
0.7275;-899.975;
0.73;-1261.78;
0.7325;-1331.09;
0.735;-1296.63;
0.7375;-1496.63;
0.74;-2082.04;
0.7425;-2847.99;
0.745;-3417.56;
0.7475;-3606.74;
0.75;-3606.74;
0.7525;-3795.93;
0.755;-4365.5;
0.7575;-5131.45;
0.76;-5716.86;
0.7625;-5916.86;
0.765;-5882.4;
0.7675;-5951.7;
0.77;-6313.5;
0.7725;-6840.55;
0.775;-7240.55;
0.7775;-7348.62;
0.78;-7263.21;
0.7825;-7213.49;
0.785;-7324.34;
0.7875;-7524.34;
0.79;-7662.54;
0.7925;-7677.01;
0.795;-7631.05;
0.7975;-7606.75;
0.8;-7606.75;
0.8025;-7575.29;
0.805;-7521.26;
0.8075;-7535.19;
0.81;-7620.6;
0.8125;-7620.6;
0.815;-7409.75;
0.8175;-7107.46;
0.82;138.197;
0.8225;66.9061;
0.825;66.9049;
0.8275;414.588;
0.83;999.998;
0.8325;1421.31;
0.835;1486.86;
0.8375;1486.86;
0.84;1848.66;
0.8425;2586.2;
0.845;3255.77;
0.8475;3500.71;
0.85;3500.71;
0.8525;3745.64;
0.855;4415.21;
0.8575;5152.76;
0.86;5514.57;
0.8625;5514.57;
0.865;5580.11;
0.8675;6001.43;
0.87;6586.84;
0.8725;6934.52;
0.875;6934.52;
0.8775;6863.23;
0.88;7001.43;
0.8825;7303.72;
0.885;7514.57;
0.8875;7514.57;
0.89;7429.16;
0.8925;7415.23;
0.895;7469.26;
0.8975;7500.72;
0.9;7500.72;
0.9025;7532.18;
0.905;7586.21;
0.9075;7572.28;
0.91;7486.87;
0.9125;7486.86;
0.915;7697.71;
0.9175;8000.01;
0.92;8138.21;
